"[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",20241231,20231231,20221231,20211231,20201231,20191231,20181231,20171231,20161231,20151231,20141231,20131231,20121231,20111231,20101231,20091231
concept_id,label_ko,label_en,class0,class1,class2,class3,"('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)"
ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정비유동자산,Non-current assets classified as held for sale,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],유동자산,매각예정비유동자산,52239000000.0,434503000000.0,22302000000.0,28121000000.0,304469000000.0,11493000000.0,867192000000.0,29068000000.0,29068000000.0,47643000000.0,47643000000.0,22347000000.0,23307000000.0,,,
ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,,224034142000000.0,180738638000000.0,159353189000000.0,145381049000000.0,125657855000000.0,118429347000000.0,107647651000000.0,104223540000000.0,106386328000000.0,97838736000000.0,82199433000000.0,74565374000000.0,66690228000000.0,60553625000000.0,51193977000000.0,42298380000000.0
dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,Long-term deposits not classified as cash equivalents,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,장기금융상품,175242000000.0,154966000000.0,112557000000.0,306410000000.0,61859000000.0,803262000000.0,112394000000.0,145277000000.0,99484000000.0,71545000000.0,99044000000.0,35495000000.0,1359000000.0,211540000000.0,1121612000000.0,60120000000.0
ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,Other financial assets,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,기타금융자산,6572644000000.0,4423388000000.0,3889776000000.0,3539286000000.0,2779227000000.0,3059526000000.0,2223358000000.0,2512409000000.0,12723993000000.0,2804842000000.0,2520119000000.0,2731884000000.0,1594464000000.0,1897943000000.0,2145803000000.0,866243000000.0
ifrs-full_NoncurrentTradeReceivables,장기성매출채권,Long-term trade notes and accounts receivable,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,장기성매출채권,272211000000.0,210979000000.0,179781000000.0,137157000000.0,124269000000.0,127430000000.0,136777000000.0,123933000000.0,138105000000.0,67591000000.0,51534000000.0,43309000000.0,43801000000.0,76843000000.0,98384000000.0,86994000000.0
ifrs-full_OtherNoncurrentReceivables,기타채권,Other receivables,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,기타채권,1803087000000.0,855015000000.0,821050000000.0,4220970000000.0,4016972000000.0,3402059000000.0,3291847000000.0,3007869000000.0,3181030000000.0,1163566000000.0,1039157000000.0,1127839000000.0,1036609000000.0,987207000000.0,1060151000000.0,948478000000.0
ifrs-full_OtherNoncurrentAssets,기타자산,Other assets,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,기타자산,3078328000000.0,1970119000000.0,1550455000000.0,2081853000000.0,2033371000000.0,1777627000000.0,1770682000000.0,1739452000000.0,1389803000000.0,489348000000.0,234653000000.0,154900000000.0,44424000000.0,1288000000.0,1497000000.0,35471000000.0
ifrs-full_PropertyPlantAndEquipment,유형자산,"Property, plant and equipment",ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,유형자산,44533941000000.0,38920900000000.0,36153190000000.0,35543083000000.0,34092229000000.0,32831524000000.0,30545608000000.0,29827142000000.0,29405716000000.0,28698927000000.0,22542259000000.0,21462587000000.0,20739858000000.0,19548048000000.0,18514209000000.0,18405398000000.0
ifrs-full_InvestmentProperty,투자부동산,Investment property,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,투자부동산,142188000000.0,146148000000.0,144450000000.0,156656000000.0,160967000000.0,171494000000.0,189334000000.0,199498000000.0,211671000000.0,291424000000.0,322207000000.0,263984000000.0,282832000000.0,282427000000.0,267116000000.0,277642000000.0
ifrs-full_IntangibleAssetsAndGoodwill,무형자산,Intangible assets and goodwill,ifrs-full:StatementOfFinancialPositionAbstract,자산 [개요],비유동자산,무형자산,7682730000000.0,6218585000000.0,6102377000000.0,5846986000000.0,5677567000000.0,5266496000000.0,4921383000000.0,4809336000000.0,4586172000000.0,4298088000000.0,3821656000000.0,3129090000000.0,2883218000000.0,2660109000000.0,2651568000000.0,2492299000000.0
